example_id,gold_intent,customer_message,rank,similarity,historical_case_id,historical_customer_message,historical_response
115,damaged_defective_wrong_item,@115850 Received this with no invoice and seal broken. You better look into the delivery agencies you partner with and take note of their hiring process and background checks they perform on delivery guys. @115821 #Amazon #AmazonIN https://t.co/TLX9tMZndN https://t.co/hDHAXLKkWT,5,0.6749767065048218,444334,@115850 Seller is not providing me original Purchase Invoice for  Order # 405-8602974-7787515,@220256 Have you tried printing the invoice here: https://t.co/wGo0lWTBbL. ^AP
116,technical_product_issue,@115830 it would be great to be able to select a song / playlist on the Mac desktop music app and have it play through your Echo system @115833 ... Can this be done? Am I missing something?,1,0.6795593500137329,917617,@116935 Is there any plan to have the possibility to listen on echo device from the app. like spotify.,@337851 We have no Information about this so far. We will forward your feedback. Kind regards ^MF
116,technical_product_issue,@115830 it would be great to be able to select a song / playlist on the Mac desktop music app and have it play through your Echo system @115833 ... Can this be done? Am I missing something?,2,0.6582743525505066,1618385,Hey so @115850 how do I make echo play my playlist from @4694 @122090?,@120846 Please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly.  ^RI
116,technical_product_issue,@115830 it would be great to be able to select a song / playlist on the Mac desktop music app and have it play through your Echo system @115833 ... Can this be done? Am I missing something?,3,0.6335361003875732,2850740,@115821 @116935 #Alexia Can I shuffle music from a playlist I made on my echo? I know how to do it from the app.,@792668 Hi Mike! Answers to most Echo related questions can be found here: https://t.co/SAyUI75VmC If you need further assistance we would love to work with you in real time by phone or chat. You can select either option from here:  https://t.co/hApLpMlfHN.  I hope this helps! ^CH
116,technical_product_issue,@115830 it would be great to be able to select a song / playlist on the Mac desktop music app and have it play through your Echo system @115833 ... Can this be done? Am I missing something?,4,0.6222254037857056,274042,"@115833 @AmazonHelp @115850 Can we play music through a phone? - ""Amazon Echo""","@181482 Yes! Alexa can answer a variety of questions about people, geography, dates, movies, music, and some sports scores. ^MJ"
116,technical_product_issue,@115830 it would be great to be able to select a song / playlist on the Mac desktop music app and have it play through your Echo system @115833 ... Can this be done? Am I missing something?,5,0.6176358461380005,1567447,How to play my own playlist from @4694 on my #EchoDot. @122090 @AmazonHelp @115850 @121284,@218360 Kindly connect with us here:https://t.co/vlvfJr4nN9 and we'll help you out with this. ^PB
117,damaged_defective_wrong_item,@115821 The discs you sent me for Walker Texas Ranger are defective. They say season 6 but the episode listing is for season 7. And even the discs have season 7 on them. And the season 7 discs have s8 eps in them! @110331 https://t.co/rTrVdh7A6B,1,0.5541825294494629,1381488,@119625  Why is the season not complete @15710  season 6. Only 10 episode out of 16?,"@231103 Unfortunately these episodes are no longer available. We’re constantly adding new content to our library, 1/2 ^SB"
117,damaged_defective_wrong_item,@115821 The discs you sent me for Walker Texas Ranger are defective. They say season 6 but the episode listing is for season 7. And even the discs have season 7 on them. And the season 7 discs have s8 eps in them! @110331 https://t.co/rTrVdh7A6B,2,0.5497187376022339,1192982,when I get the last DVD of @76692 on @115821 &amp; everything is S5 but the actual episodes on the discs are S4- how does this happen?! 🤔 https://t.co/CzyAcSKFSn,@400318 I'm sorry to see this! Was it shipped directly by Amazon or one of our sellers? You can check here: https://t.co/Y5jpI9gRhE ^BH
117,damaged_defective_wrong_item,@115821 The discs you sent me for Walker Texas Ranger are defective. They say season 6 but the episode listing is for season 7. And even the discs have season 7 on them. And the season 7 discs have s8 eps in them! @110331 https://t.co/rTrVdh7A6B,3,0.5204022526741028,987366,Okay @129773 where is Outlander episode 6?!,"@152520 Hi, episode 6 will be available on Monday 23rd of October! ^JJ"
117,damaged_defective_wrong_item,@115821 The discs you sent me for Walker Texas Ranger are defective. They say season 6 but the episode listing is for season 7. And even the discs have season 7 on them. And the season 7 discs have s8 eps in them! @110331 https://t.co/rTrVdh7A6B,4,0.5139615535736084,1114324,"@119625 hey, I am unable watch @15710 season 6 after episode 11 and furthermore... Those are unavailable to watch....",@382992 Unfortunately these episodes are no longer available. We’re constantly adding new content to our library. 1/2^MS
117,damaged_defective_wrong_item,@115821 The discs you sent me for Walker Texas Ranger are defective. They say season 6 but the episode listing is for season 7. And even the discs have season 7 on them. And the season 7 discs have s8 eps in them! @110331 https://t.co/rTrVdh7A6B,5,0.5084222555160522,1735595,@129773 do you know when we're getting episode 6 of @202029 series 3?,"@524031 This episode will air on 22/10, but won't be available with us until 23/10. You can see this here: https://t.co/gPQosO4It1 ^KN"
118,return_refund,@AmazonHelp I don't want my order now PLEASE REIMBURSE I cancelled the order already on 12th,1,0.8584446907043457,1587378,@AmazonHelp Please cancel my order I want a full refund,@169841 We don't have account or order access via Twitter. Please reach out to us using the link provided so we can help. ^RM
118,return_refund,@AmazonHelp I don't want my order now PLEASE REIMBURSE I cancelled the order already on 12th,2,0.852725625038147,748739,@AmazonHelp Please cancel this order,"@298989 I get your disappointment, Shailesh. Request you to wait as our team is working on the issue. ^NK"
118,return_refund,@AmazonHelp I don't want my order now PLEASE REIMBURSE I cancelled the order already on 12th,3,0.8505358695983887,627876,"@AmazonHelp thanks , but i do not want to cancel order . Please do not cancel order",@268705 I understand that you don't want the order to be canceled. You can reach out to our team via previous link to confirm the same. ^VN
118,return_refund,@AmazonHelp I don't want my order now PLEASE REIMBURSE I cancelled the order already on 12th,4,0.8498091101646423,1271930,"@AmazonHelp Kindly help
I don't want to cancel my order",@417745 Kindly place a new order for the product. 2/2^AP
118,return_refund,@AmazonHelp I don't want my order now PLEASE REIMBURSE I cancelled the order already on 12th,5,0.8463872671127319,192321,@AmazonHelp U please cancel my order,@161170 We don't have access to orders via Twitter. Please reach out to us here: https://t.co/hApLpMlfHN to go over your options.^CO
119,payment_unexpected_charge,@115821 Bought IphoneSE through credit card after converting payment in emi. But now realised it has still not converted. Means your system of converting in emi doesn’t work. Will have to pay heavy interest. Help,1,0.7775869369506836,2456071,@AmazonHelp Don’t trust @115821 about emi conversion while using your credit card. I bought iphone by using credit card emi conversion and now  they say I did not choose that option and I have nothing to prove them wrong. Beware and take screenshot if u do so.,@703557 I get your disappointment. Did you happen to drop your details suing the link provided earlier? ^MN
119,payment_unexpected_charge,@115821 Bought IphoneSE through credit card after converting payment in emi. But now realised it has still not converted. Means your system of converting in emi doesn’t work. Will have to pay heavy interest. Help,2,0.6604427695274353,314214,@115850 Bought a phone on EMI a month back..But the transaction is not converted into EMI. Bank says no such intimation received from AMZ.,"@191018 That's unusual Aditya, apologies. Have you reported this to our support team here: https://t.co/vlvfJr4nN9 ?  ^MP"
119,payment_unexpected_charge,@115821 Bought IphoneSE through credit card after converting payment in emi. But now realised it has still not converted. Means your system of converting in emi doesn’t work. Will have to pay heavy interest. Help,3,0.6032887697219849,1877730,@AmazonHelp I have ordered a one plus with hdfc bank credit card which have 9 months no coat emi option i have ordered the phone with this option but still my emi is not converted i have talked in the bank they told its merchants fault and the merchant ia saying that i hv nt slctd d optn.,@560497 I'd like to have a look at the issue closely. Please write to us here: https://t.co/GIJyeYqKE0 and I'll reach out to you.^SA
119,payment_unexpected_charge,@115821 Bought IphoneSE through credit card after converting payment in emi. But now realised it has still not converted. Means your system of converting in emi doesn’t work. Will have to pay heavy interest. Help,4,0.5910201072692871,547969,@115850  Can your customer care team reach me now??? during your sale on no cost EMI conversion you have charged my card for more amount then product price. My number is 9686911186. Thanks,@247495 Being a social platform we'll not be able to arrange any call from social platforms Request you to call us here: https://t.co/vlvfJr4nN9 &amp; we'll check with the No cost EMI issue you have. ^MJ
119,payment_unexpected_charge,@115821 Bought IphoneSE through credit card after converting payment in emi. But now realised it has still not converted. Means your system of converting in emi doesn’t work. Will have to pay heavy interest. Help,5,0.5907127261161804,1132119,@115850 purchased Redmi 4 from Amazon using Citibank credit card with No cost EMI. Now bank says it is not converted into EMI.,@386769 here: https://t.co/HPFaNq0oHC for more information. 2/2 ^AP
120,return_refund,"@AmazonHelp applied for return on 6th nov. pickup tracking Id 69725549666
Still not collected Also 
complaint to ur cust. care 4 times. But no response",1,0.7997469902038574,683103,"@AmazonHelp @115850 Pickup Tracking ID: 
710405635874

There is some serious problem at logistics level or might be some fraud. Pickup was done on calling agent he says this is fraud signature 8 such cases","@130724 In case the resolution provided is not up to your expectation, you can choose to write back to the same. We'll review the situation. Please don't provide your order details as we consider it personal information. Our twitter page is visible to public.^CB"
120,return_refund,"@AmazonHelp applied for return on 6th nov. pickup tracking Id 69725549666
Still not collected Also 
complaint to ur cust. care 4 times. But no response",2,0.7996267080307007,1019548,@AmazonHelp @115850 Pickup not completed since 14 days. Escalated issue many times on mail and call. Need my refund asap. Pathetic Service,@361238 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB
120,return_refund,"@AmazonHelp applied for return on 6th nov. pickup tracking Id 69725549666
Still not collected Also 
complaint to ur cust. care 4 times. But no response",3,0.7840052247047424,1444393,"@AmazonHelp 
Pickup Tracking ID: 
710401772184
Order#: 403-8383174-8909109
It's been a month since I first requested pickup. No pickup yet!!",@455176 Please don’t provide your order details as we consider them to be personal information. Our page is visible to public. 2/2 ^RB
120,return_refund,"@AmazonHelp applied for return on 6th nov. pickup tracking Id 69725549666
Still not collected Also 
complaint to ur cust. care 4 times. But no response",4,0.7812705039978027,388419,@AmazonHelp Return pickup was scheduled for 8th Oct by @149473 with tracking ID 69956957825 but still not picked up. https://t.co/ZUcWEkEdsB,@207919 I'm sorry to know about that. Kindly connect with us here: https://t.co/vlvfJr4nN9 we'd like to help. (1/2)
120,return_refund,"@AmazonHelp applied for return on 6th nov. pickup tracking Id 69725549666
Still not collected Also 
complaint to ur cust. care 4 times. But no response",5,0.7774155139923096,424264,@AmazonHelp twice i have requested for item return but still no one has contacted me for pickup... https://t.co/HWvcQmeuRH,@215986 Apologies for the ordeal Aman. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get back to you. ^HN
121,delivery_delay,"@AmazonHelp It said would be delivered by 8 on the 11th. At 8 pm it changed to say by the 14 th. I called and your rep said sorry, that was the way it was going to be. YOU SHOULD HAVE SAID DELIVERY WOULD BE 14TH WHEN I PLACED THE ORDER! You should always under promise and over deliver. Smh.",1,0.8173505663871765,1240492,First time choosing @115821 same day delivery. Supposed to get it tonight. Now amazon doesnt know when i will get it: may be 13 or 14??? https://t.co/nQKsQ98RsD,@410966 Very sorry to hear about the delay in your order. Please do reach out to us if the order is not with you within the dates provided to you. ^CR
121,delivery_delay,"@AmazonHelp It said would be delivered by 8 on the 11th. At 8 pm it changed to say by the 14 th. I called and your rep said sorry, that was the way it was going to be. YOU SHOULD HAVE SAID DELIVERY WOULD BE 14TH WHEN I PLACED THE ORDER! You should always under promise and over deliver. Smh.",2,0.8130438327789307,824076,@AmazonHelp I pre-ordered this in August and it should be delivered on the 13th as advertised but why is mine being delivered on the 14th https://t.co/HxQh60b3Jk,@316300 I'm sorry for the wait! What delivery date is shown in your order confirmation e-mail here: https://t.co/z75Pdbk9jG? ^JM
121,delivery_delay,"@AmazonHelp It said would be delivered by 8 on the 11th. At 8 pm it changed to say by the 14 th. I called and your rep said sorry, that was the way it was going to be. YOU SHOULD HAVE SAID DELIVERY WOULD BE 14TH WHEN I PLACED THE ORDER! You should always under promise and over deliver. Smh.",3,0.7924416065216064,989221,"@AmazonHelp Today is 14 Oct can I expect that I would receive my order today? Which was expected on 9 Oct. 
Order # 402-7037462-2377120.",@323910 We've responded via DM. Please check.  ^RI
121,delivery_delay,"@AmazonHelp It said would be delivered by 8 on the 11th. At 8 pm it changed to say by the 14 th. I called and your rep said sorry, that was the way it was going to be. YOU SHOULD HAVE SAID DELIVERY WOULD BE 14TH WHEN I PLACED THE ORDER! You should always under promise and over deliver. Smh.",4,0.7865203022956848,270909,@AmazonHelp Looks like I ordered on 9/28 and delivery was scheduled for 8/18-25.,"@180629 Sorry, is the item due to be delivered between the 18th and 25th of this month? ^JJ"
121,delivery_delay,"@AmazonHelp It said would be delivered by 8 on the 11th. At 8 pm it changed to say by the 14 th. I called and your rep said sorry, that was the way it was going to be. YOU SHOULD HAVE SAID DELIVERY WOULD BE 14TH WHEN I PLACED THE ORDER! You should always under promise and over deliver. Smh.",5,0.7853542566299438,277148,@AmazonHelp Order was placed on 7th. Let me knw hw much time u take to deliver 13 days As it will be arriving on 21st n check order,@182220 We ship the products to meet the estimates. Please wait till the estimated delivery date for the delivery. ^HN
122,account_access,@115850 why is there login problem? I have chngd my pwd 4 times till now and triedsigning in. still same error.. pwd incorrect.,1,0.6588144302368164,915428,"@115830 I tried to log in to my account, and it said my password was wrong.so i made a new PW and its still saying that its wrong plz help",@337358 Hi. Please use this link to get in touch and we'll help you with this: https://t.co/zYVX1Qi29G ^RL
122,account_access,@115850 why is there login problem? I have chngd my pwd 4 times till now and triedsigning in. still same error.. pwd incorrect.,2,0.633453369140625,1239571,"@115821  when i try to login it says Your password is incorrect
and when I change the message continues pls help",@410711 I'm sorry for this issue. Please use the following link to get this looked into: https://t.co/scrFUZKZhj ^DO
122,account_access,@115850 why is there login problem? I have chngd my pwd 4 times till now and triedsigning in. still same error.. pwd incorrect.,3,0.6201056838035583,867344,"@115821 I need help, I try to log in and it tells me that my password is incorrect, change and I get the same, what can I do?","@325948 I'm sorry for the troubles account troubles. Can you tell us which site you are on (https://t.co/hSs9w9f1pF, co.uk)? ^VS"
122,account_access,@115850 why is there login problem? I have chngd my pwd 4 times till now and triedsigning in. still same error.. pwd incorrect.,4,0.6092125177383423,1391817,@115830 unable to login to my account! I have tried changing my password but it still says its incorrect despite just changing it! help?,@443715 Sorry for the troubles! Please contact us here: https://t.co/zYVX1Qi29G so we can look into this! ^AB
122,account_access,@115850 why is there login problem? I have chngd my pwd 4 times till now and triedsigning in. still same error.. pwd incorrect.,5,0.598209023475647,739674,@115850 I cannot login into my account. Help.,@296901 What is the exact error you're facing? Any particular error that's popping up ? Do keep us posted. ^CB
123,technical_product_issue,"@AmazonHelp hello! I’m getting internet connectivity problem message, but that’s not true. Can u help?",1,0.791170597076416,191598,@AmazonHelp Its showing issue w/ connection,"@161034 Please try removing the app, restarting your phone, and then redownloading the app. Let us know if this works. ^VS"
123,technical_product_issue,"@AmazonHelp hello! I’m getting internet connectivity problem message, but that’s not true. Can u help?",2,0.7739653587341309,227879,@AmazonHelp When I am trying to connect through this also I m getting same thing what I told earlier so pls look into this matter,@170030 We're sorry to know about this. Please fill this form: https://t.co/beaaDm0muc and we'll get this sorted on priority.^RS
123,technical_product_issue,"@AmazonHelp hello! I’m getting internet connectivity problem message, but that’s not true. Can u help?",3,0.7621043920516968,1576234,@AmazonHelp So it's not my connection,"@485637 Hmmm...that certainly is odd. When you can, please reach us here so we can troubleshoot in real time: https://t.co/hApLpMlfHN ^BL"
123,technical_product_issue,"@AmazonHelp hello! I’m getting internet connectivity problem message, but that’s not true. Can u help?",4,0.761612057685852,285061,@AmazonHelp Already connected and got very standard response. Any help available here or not?,@183918 Apologies for the trouble. I'd request you to fill in your details here: https://t.co/GIJyeYqKE0 and we will help you. ^OS
123,technical_product_issue,"@AmazonHelp hello! I’m getting internet connectivity problem message, but that’s not true. Can u help?",5,0.7551696300506592,1602374,@AmazonHelp Going thorough various issues and having pathetic service. Not able to connect. Plz call @65356,"@491846 Hi, I'm sorry for any trouble. Please connect with us from here: https://t.co/2t6DQoUmNZ ^RW"
124,order_cancellation_modification,"@AmazonHelp I can't replace the order as it was the nintendo switch bundle cyber monday deal so it was a different price than usual, I have access to my account though",1,0.753305196762085,561647,"@AmazonHelp @115830 hey Amazon, do you think you’ll ever deliver my Nintendo Switch bundle from Cyber Monday? It’s kinda been 5 days and I’m still waiting... also it’d be fantastic if the managers in Customer Services called back when they said they would.","@251432 I'm so sorry your order hasn't arrived! We'd like to help if we can. Please let us know the latest tracking scan shown here: https://t.co/ijxJ9jCwr9. When you spoke with us previously, what options or information were provided? Did we miss a promised follow-up call? ^JN"
124,order_cancellation_modification,"@AmazonHelp I can't replace the order as it was the nintendo switch bundle cyber monday deal so it was a different price than usual, I have access to my account though",2,0.7138549089431763,2826471,"@AmazonHelp Hej, I ordered a Nintendo Switch as part of the Cyber Monday deal. I got though and placed an order but you cancelled it as you had a problem with my card. Do I have any rights to re-order or do I just lose out? The site says I did 'claim the deal.'","@787323 Hi Ian, that sounds very strange! Apologies if this has caused any inconvenience. Please get in touch with us via this link: https://t.co/JzP7hlA23B. We would like to look into this further for you. ^JC."
124,order_cancellation_modification,"@AmazonHelp I can't replace the order as it was the nintendo switch bundle cyber monday deal so it was a different price than usual, I have access to my account though",3,0.6945704221725464,2825527,@AmazonHelp It's the Nintendo Switch but I just don't think it's fair that Amazon are doing great cyber Monday deals but I can't get it because of where I live? Doesn't seem right,"@787133 Some items are not eligible for delivery outside mainland UK, this is due specific storage and handling requirements of hazardous materials such as batteries, apologies for any disappointment.^TI"
124,order_cancellation_modification,"@AmazonHelp I can't replace the order as it was the nintendo switch bundle cyber monday deal so it was a different price than usual, I have access to my account though",4,0.6930282115936279,2925502,"@AmazonHelp I was told by Bridgett if Amazon replaces my order it's on backorder or I could get a refund and reorder the item, but I would pay full price to reorder instead of the Cyber Monday deal I originally paid.",@809465 Thank you for the information. Who was the carrier assigned to your order? You can check here: https://t.co/Y5jpI9gRhE ^JP
124,order_cancellation_modification,"@AmazonHelp I can't replace the order as it was the nintendo switch bundle cyber monday deal so it was a different price than usual, I have access to my account though",5,0.6805998682975769,1673002,"@AmazonHelp hello, I have seen on Amazon.fr a nintendo switch sold by Amazon for €299, but after ordered it, the price rose to €339, help","@509134 Hello , I'm sorry for that.
Could I have the link to the product you ordered please ? ^BR"
125,package_not_received,What's going on @115821? Q40702658884 Has NOT been delivered despite your tracking info saying it has. Why do you keep losing our packages?,1,0.7781270146369934,2320728,"Why does this keep happening with @115821 shipping? Tracking information just stops, no sign of what happened to my package. This crap always happens with stuff I need for work.",@672571 We're sorry to hear your parcel hasn't arrived as expected! Has your order missed the delivery date provided in your confirmation e-mail? Can you share with us the most recent tracking information you have? You can find the info here:  https://t.co/aaDyEz1VgE ^AZ
125,package_not_received,What's going on @115821? Q40702658884 Has NOT been delivered despite your tracking info saying it has. Why do you keep losing our packages?,2,0.7695730924606323,2529984,@115830 what do I do about a “your package may be lost” message in the tracking?,"@720228 Hi, sorry to hear that, if an order is lost in transit you will be refunded. ^JJ"
125,package_not_received,What's going on @115821? Q40702658884 Has NOT been delivered despite your tracking info saying it has. Why do you keep losing our packages?,3,0.7538257837295532,2316614,@115850 I have received package delivered notification but yet no package is received by me. Tracking # 216265638418,"@671684 Apologies for the incorrect tracking update. Have you reported this to our support team here: https://t.co/rS49hgaADF? Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^VH"
125,package_not_received,What's going on @115821? Q40702658884 Has NOT been delivered despite your tracking info saying it has. Why do you keep losing our packages?,4,0.7535901069641113,1219154,"@3375 failed again to deliver package. Tracking says it was delivered, but after waiting all day, nothing. @115821",@406042 So sorry to hear! Here's some tips to check for missing orders: https://t.co/SVhkLKD0VW Let us know if you need any more help. ^CM
125,package_not_received,What's going on @115821? Q40702658884 Has NOT been delivered despite your tracking info saying it has. Why do you keep losing our packages?,5,0.7520657777786255,419420,@115850 how come my package was delivered saying that I recieved it? This is scary. Please explain this  tracking I'd 210166006765,"@215023 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public.(2/2)^MN"
126,payment_unexpected_charge,Seems like I'm just catching mistakes from every company. @115821  @AmazonHelp is there a reason my payments to you guys have been steadily increasing when I'm supposed to be on the $10.99 monthly plan? Never received any notice of an increase... https://t.co/wMbFQvS8JZ,1,0.7244056463241577,318015,"@AmazonHelp,@115850 
Too much payment decline on every option of payment. From my last10 orders, I had to make revise payments for each.","@191886 I understand your concern, please contact us here: https://t.co/rS49hgsbvd so that we can assist you accordingly. ^SP"
126,payment_unexpected_charge,Seems like I'm just catching mistakes from every company. @115821  @AmazonHelp is there a reason my payments to you guys have been steadily increasing when I'm supposed to be on the $10.99 monthly plan? Never received any notice of an increase... https://t.co/wMbFQvS8JZ,2,0.7092103958129883,121500,"@115850 Amazon Pay is a cheating program. Money has been collected from my home over a week ago. It is yet to reflect in my account. 6 complaints raised. Getting only false promises of resolution within 24 hours. However, nothing changes.",@288168 We have responded to you via DM. Please check. ^HS
126,payment_unexpected_charge,Seems like I'm just catching mistakes from every company. @115821  @AmazonHelp is there a reason my payments to you guys have been steadily increasing when I'm supposed to be on the $10.99 monthly plan? Never received any notice of an increase... https://t.co/wMbFQvS8JZ,3,0.6957365274429321,467505,@AmazonHelp Is it a joke???  Even after 3 weeks Amazon can't repay my amount that also after so many promises by @115850 @AmazonHelp,@226277 I'm sorry for the trail with your concern. We'll not be able to access your account from Twitter. 1/2 ^MJ
126,payment_unexpected_charge,Seems like I'm just catching mistakes from every company. @115821  @AmazonHelp is there a reason my payments to you guys have been steadily increasing when I'm supposed to be on the $10.99 monthly plan? Never received any notice of an increase... https://t.co/wMbFQvS8JZ,4,0.693074107170105,423265,@AmazonHelp @AmazonHelp-Please credit the amount to my pay balance.Pickup the product whenever you want to.Why will I suffer for this mismanagement?,"@215770 Sorry about the pick up. Did you fill the form from the link provided by my colleague 'HK'? IIf not, please do so. ^HA"
126,payment_unexpected_charge,Seems like I'm just catching mistakes from every company. @115821  @AmazonHelp is there a reason my payments to you guys have been steadily increasing when I'm supposed to be on the $10.99 monthly plan? Never received any notice of an increase... https://t.co/wMbFQvS8JZ,5,0.687622606754303,1516025,"Weird..nothing wrong with my bank account, yet amazon prime keeps declining my $10.99 payment for the month..wtf",@471742 We'd like to look into this with you! Please reach out to us by phone or chat here: https://t.co/hApLpMlfHN ^KJ
127,return_refund,@AmazonHelp can y’all respond to my DM 20 dollars in my bank account depends on it 😔,1,0.7316673994064331,418799,@AmazonHelp ok let me check with my bank!,"@214887 Sure, do keep us posted if the issue still persists. ^AB"
127,return_refund,@AmazonHelp can y’all respond to my DM 20 dollars in my bank account depends on it 😔,2,0.7291162014007568,959300,@AmazonHelp As per ur email I hv added my bank account detail on 20/10 pls refund money,"@347600 I get your concern about the refund, Prit. Please reply to the email and we'll check the details and assist further. ^SV"
127,return_refund,@AmazonHelp can y’all respond to my DM 20 dollars in my bank account depends on it 😔,3,0.7255287170410156,394437,@AmazonHelp Hi can you reply to dm.,@182608 We've responded to your query via DM. Please check. ^HD
127,return_refund,@AmazonHelp can y’all respond to my DM 20 dollars in my bank account depends on it 😔,4,0.724258303642273,120199,"@AmazonHelp In general words, I'll get the amount back in my bank account?","@142685 If the payment is done using credit/debit card or via net banking account, the refund will also go to the same mode of payment. ^MK"
127,return_refund,@AmazonHelp can y’all respond to my DM 20 dollars in my bank account depends on it 😔,5,0.7231202125549316,1414802,@AmazonHelp Can we DM?,"@448794 Yes we can! At your convenience, please feel free to DM us. ^BV https://t.co/1XyLaGkcaN"
128,other_unclear,"Nearly the best scam email I’ve received

Almost perfect bar the email address and the last Tuesday 19th of October was in 2010 @AmazonHelp https://t.co/h69SJUSsdK",1,0.8097406625747681,1638695,@AmazonHelp got this email today.  Looks like a scam.  Could you confirm https://t.co/WGKmcAEYXp,"@383803 We're not able to confirm if we sent it through Twitter, but here are some things to look for: https://t.co/z3ChohMMgM ^ZW"
128,other_unclear,"Nearly the best scam email I’ve received

Almost perfect bar the email address and the last Tuesday 19th of October was in 2010 @AmazonHelp https://t.co/h69SJUSsdK",2,0.7986201047897339,1260419,@AmazonHelp Is this email real or a scam? https://t.co/lyFU8d9p5A,"@415307 Hello, are you expecting a parcel from ourselves ? You can check here : https://t.co/aaDyEz1VgE ^CR"
128,other_unclear,"Nearly the best scam email I’ve received

Almost perfect bar the email address and the last Tuesday 19th of October was in 2010 @AmazonHelp https://t.co/h69SJUSsdK",3,0.77517169713974,434476,"@AmazonHelp Thank you so much, just wanted to make sure wasn't scam",@218237 You're welcome! We enjoy helping our customers. Feel free to reach out if you have questions in the future. ^JF
128,other_unclear,"Nearly the best scam email I’ve received

Almost perfect bar the email address and the last Tuesday 19th of October was in 2010 @AmazonHelp https://t.co/h69SJUSsdK",4,0.7733590602874756,2113640,"@AmazonHelp 
I received this email and I need you to aware the other about that scam Email!
Thanks https://t.co/iCAfXgA8dQ",@623201 Please report this e-mail to us here: https://t.co/rwyIxLKO2R ^VS
128,other_unclear,"Nearly the best scam email I’ve received

Almost perfect bar the email address and the last Tuesday 19th of October was in 2010 @AmazonHelp https://t.co/h69SJUSsdK",5,0.7719280123710632,2217286,@AmazonHelp It was a scam email. Sorted it now.,@470612 Glad to hear you were able to sort it out! Let us know if there is anything else we can help you with! ^HM
129,payment_unexpected_charge,@AmazonHelp They were then charged again yesterday as part of the £85.13 https://t.co/TBpwWnyTMZ,1,0.7799621820449829,1266453,"@AmazonHelp There were 3 seperate charges... £6.99, and 2 £1 charges.",@416534 Thanks for the information! We'd like to have this looked into. Pls reach out to us by phone or chat: https://t.co/JzP7hlA23B ^KJ
129,payment_unexpected_charge,@AmazonHelp They were then charged again yesterday as part of the £85.13 https://t.co/TBpwWnyTMZ,2,0.7688400745391846,382591,@AmazonHelp That's the last email off them and i did get charged https://t.co/i4txzPbxas,"@142281 Pls contact us so we can clarify the cancellation, charge and refund:   https://t.co/JzP7hlA23B ^TD"
129,payment_unexpected_charge,@AmazonHelp They were then charged again yesterday as part of the £85.13 https://t.co/TBpwWnyTMZ,3,0.7677980065345764,1295031,"@AmazonHelp hi, why have I been charged £1? https://t.co/L0uXCq4BVJ",@149250 The £1 you see is an authorisation for checking the validity of your card. More info here: https://t.co/POiWXi6VfJ  ^JP
129,payment_unexpected_charge,@AmazonHelp They were then charged again yesterday as part of the £85.13 https://t.co/TBpwWnyTMZ,4,0.7567168474197388,2230330,@AmazonHelp Still nothing... the extra charges are still on my credit card,@638021 Hi Jonathan! You can get in touch with us right away with our call back service:https://t.co/zH8UlhTGcc ^CN
129,payment_unexpected_charge,@AmazonHelp They were then charged again yesterday as part of the £85.13 https://t.co/TBpwWnyTMZ,5,0.7547382116317749,1028995,"@AmazonHelp it's not the bank, because the day after I talked to Amazon about the charges they disappeared. but then today I got charged again.",@363470 How many days has your order been missing? Did we ask you to wait for a certain period before we could refund? ^AM
130,order_cancellation_modification,@AmazonHelp @AmazonHelp Can I cancel it? No point in it arriving tomorrow.,1,0.9262601733207703,318618,@AmazonHelp Can I cancel the order?,@191919 If the order has been dispatched it may be too late to cancel the order but you can refuse delivery. ^JJ
130,order_cancellation_modification,@AmazonHelp @AmazonHelp Can I cancel it? No point in it arriving tomorrow.,2,0.9172106981277466,1042286,@AmazonHelp Can i just cancel the order?,"@366437 If the order is with a seller, please contact them requesting the cancellation. ^MC"
130,order_cancellation_modification,@AmazonHelp @AmazonHelp Can I cancel it? No point in it arriving tomorrow.,3,0.9093996286392212,431628,@AmazonHelp So I need to cancel it? Wow!,"@217613 I get your disappointment. As mentioned earlier, once the order is on its way back, we will not be able to reinstate it.  ^NK"
130,order_cancellation_modification,@AmazonHelp @AmazonHelp Can I cancel it? No point in it arriving tomorrow.,4,0.9046804904937744,2338692,@AmazonHelp I want it today else cancel it,@413685 We would like to check this out for you. Kindly write to us through the link mentioned earlier (1/2) ^VM
130,order_cancellation_modification,@AmazonHelp @AmazonHelp Can I cancel it? No point in it arriving tomorrow.,5,0.8990079164505005,1586740,@AmazonHelp Just to cancel it or wait :/,"@298108 We usually only charge within 24 hours of dispatch, you may have seen an authorisation: https://t.co/OfXFDqidko. ^JJ"
131,tracking_delivery_status,@AmazonHelp What is the latest update,1,0.9610680341720581,65633,@AmazonHelp What's the update,"@131026 Hey, we are following up on this. We will get back to you once there is an update. ^VN."
131,tracking_delivery_status,@AmazonHelp What is the latest update,2,0.9610680341720581,65628,@AmazonHelp What's the update,"@131026 Hey, this being a social platform we'll not be able to share the details here. Kindly check your email for further update. ^HD"
